Date,Open,High,Low,Close,Adj Close,Volume
1985-01-28,2.478695,2.519666,2.458210,2.458210,0.559298,94500
1985-01-29,2.458210,2.499181,2.417240,2.458210,0.559298,16400
1985-01-30,2.458210,2.458210,2.376270,2.376270,0.552219,34700
1985-01-31,2.376270,2.396755,2.355785,2.355785,0.547458,43900
1985-02-01,2.355785,2.396755,2.355785,2.355785,0.547458,34700
1985-02-04,2.335300,2.335300,2.273845,2.294330,0.533177,33500
1985-02-05,2.294330,2.294330,2.273845,2.273845,0.528417,44500
1985-02-06,2.273845,2.273845,2.253360,2.273845,0.528417,44500
1985-02-07,2.273845,2.294330,2.253360,2.273845,0.528417,47500
1985-02-08,2.273845,2.314815,2.253360,2.314815,0.537937,79300
1985-02-11,2.314815,2.355785,2.314815,2.335300,0.542698,71300
1985-02-12,2.335300,2.376270,2.335300,2.376270,0.552219,96400
1985-02-13,2.376270,2.396755,2.355785,2.355785,0.547458,50600
1985-02-14,2.355785,2.376270,2.355785,2.355785,0.547458,97000
1985-02-15,2.355785,2.396755,2.355785,2.376270,0.552219,118300
1985-02-19,2.376270,2.396755,2.376270,2.376270,0.552219,24400
1985-02-20,2.396755,2.437725,2.396755,2.396755,0.556980,62200
1985-02-21,2.396755,2.437725,2.396755,2.396755,0.556980,30500
1985-02-22,2.396755,2.396755,2.396755,2.396755,0.556980,25000
1985-02-25,2.396755,2.396755,2.376270,2.376270,0.552219,78100
1985-02-26,2.396755,2.437725,2.396755,2.396755,0.556980,47500
1985-02-27,2.396755,2.417240,2.376270,2.417240,0.561740,68900
1985-02-28,2.396755,2.396755,2.335300,2.335300,0.542698,133600
1985-03-01,2.335300,2.335300,2.335300,2.335300,0.542698,9100
1985-03-04,2.314815,2.314815,2.212389,2.212389,0.514135,158000
1985-03-05,2.191904,2.191904,2.130449,2.191904,0.509374,123800
1985-03-06,2.191904,2.191904,2.150934,2.191904,0.509374,21900
1985-03-07,2.191904,2.253360,2.191904,2.253360,0.523656,43900
1985-03-08,2.253360,2.253360,2.150934,2.150934,0.499853,60400
1985-03-11,2.150934,2.150934,2.089479,2.089479,0.485572,31100
1985-03-12,2.089479,2.109964,2.048509,2.089479,0.485572,29200
1985-03-13,2.089479,2.130449,2.089479,2.130449,0.495093,17000
1985-03-14,2.089479,2.089479,2.048509,2.089479,0.485572,28000
1985-03-15,2.089479,2.109964,2.048509,2.048509,0.476051,23100
1985-03-18,2.068994,2.109964,2.068994,2.089479,0.485572,7900
1985-03-19,2.089479,2.089479,2.028023,2.089479,0.485572,146400
1985-03-20,2.089479,2.089479,2.068994,2.089479,0.485572,23700
1985-03-21,2.068994,2.068994,2.048509,2.048509,0.476051,64000
