Date,Open,High,Low,Close,Adj Close,Volume
2019-03-13,38.599998,39.299999,38.000000,39.200001,38.951763,306000
2019-03-14,39.500000,40.650002,39.320000,39.959999,39.706951,279700
2019-03-15,40.549999,41.049999,40.500000,41.020000,40.760239,164200
2019-03-18,41.730000,41.730000,40.470001,40.860001,40.601250,581700
2019-03-19,41.400002,41.400002,39.049999,39.549999,39.299545,2540200
2019-03-20,39.849998,39.851002,37.459999,37.599998,37.361893,5147900
2019-03-21,38.000000,38.910000,37.840000,38.880001,38.633789,8865500
2019-03-22,38.759998,38.840000,36.549999,37.459999,37.222782,4902500
2019-03-25,37.570000,37.810001,36.349998,36.450001,36.219177,4035100
2019-03-26,36.459999,37.349998,36.459999,36.709999,36.477531,3350900
2019-03-27,36.750000,37.169998,36.060001,36.200001,35.970760,2871300
2019-03-28,36.139999,36.470001,35.549999,35.669998,35.444115,2220600
2019-03-29,35.880001,36.169998,35.389999,35.880001,35.652790,2679200
2019-04-01,36.169998,36.340000,35.939999,36.150002,35.921078,4338400
2019-04-02,36.209999,36.459999,35.209999,35.700001,35.473927,1491200
2019-04-03,35.779999,35.889999,35.299999,35.500000,35.275192,2831600
2019-04-04,35.560001,36.070000,35.389999,36.029999,35.801838,2223200
2019-04-05,35.990002,37.090000,35.939999,36.980000,36.745819,2116200
2019-04-08,36.939999,36.939999,36.650002,36.849998,36.616642,1929000
2019-04-09,36.810001,37.070000,36.590000,36.889999,36.656391,1793900
2019-04-10,36.910000,37.049999,35.860001,35.930000,35.702473,843600
2019-04-11,35.980000,36.500000,35.529999,36.410000,36.179432,978200
2019-04-12,36.470001,37.080002,35.919998,36.950001,36.716011,3175200
2019-04-15,36.910000,36.990002,36.470001,36.980000,36.745819,891200
2019-04-16,37.110001,37.279999,36.930000,37.209999,36.974365,1869000
2019-04-17,37.180000,38.250000,37.180000,38.209999,37.968033,2122100
2019-04-18,38.340000,38.369999,37.919998,37.919998,37.679867,2315200
2019-04-22,37.840000,37.880001,37.110001,37.240002,37.004177,1665000
2019-04-23,37.220001,37.820000,37.070000,37.599998,37.361893,5455100
2019-04-24,37.509998,37.759998,37.330002,37.450001,37.212845,1230800
2019-04-25,37.480000,37.680000,37.040001,37.639999,37.401642,1422800
2019-04-26,37.799999,37.939999,37.400002,37.910000,37.669933,2505700
2019-04-29,37.740002,38.910000,37.689999,38.730000,38.484737,1716800
2019-04-30,38.590000,38.779999,37.889999,38.500000,38.256195,1810000
2019-05-01,38.660000,38.799999,38.090000,38.740002,38.494678,1475000
2019-05-02,38.750000,38.799999,36.500000,36.840000,36.606709,2627700
2019-05-03,36.860001,37.259998,36.639999,37.020000,36.785568,1229700
2019-05-06,36.720001,37.400002,36.470001,37.310001,37.073734,1533900
2019-05-07,36.970001,37.220001,36.575001,36.700001,36.467594,1412300
2019-05-08,36.560001,37.080002,36.270000,36.820000,36.586834,2108700
2019-05-09,38.080002,38.630001,36.950001,37.970001,37.729553,3458200
2019-05-10,37.900002,38.250000,36.980000,38.049999,37.809044,1633500
2019-05-13,37.480000,38.150002,37.220001,37.500000,37.262527,1598400
2019-05-14,37.540001,38.025002,37.404999,37.480000,37.242653,1663100
2019-05-15,37.240002,37.480000,37.130001,37.230000,36.994236,873900
2019-05-16,37.279999,37.599998,36.279999,36.320000,36.090000,2680000
2019-05-17,36.080002,37.070000,36.080002,36.830002,36.830002,1084400
2019-05-20,36.540001,37.139999,36.540001,36.680000,36.680000,996400
2019-05-21,36.820000,37.525002,36.639999,37.180000,37.180000,1272400
2019-05-22,37.099998,37.290001,36.619999,36.669998,36.669998,830200
2019-05-23,36.389999,36.630001,36.180000,36.509998,36.509998,1860100
2019-05-24,36.509998,36.759998,36.400002,36.450001,36.450001,828100
2019-05-28,36.590000,36.950001,36.110001,36.160000,36.160000,2384600
2019-05-29,36.000000,36.160000,35.279999,35.299999,35.299999,1437600
2019-05-30,35.360001,35.695000,34.689999,34.810001,34.810001,1079700
2019-05-31,34.549999,34.810001,34.250000,34.709999,34.709999,1736500
2019-06-03,34.610001,34.810001,33.320000,33.779999,33.779999,2219500
2019-06-04,34.029999,34.810001,33.750000,34.090000,34.090000,2276200
2019-06-05,34.240002,34.570000,33.900002,34.020000,34.020000,1346900
2019-06-06,34.009998,34.230000,33.599998,33.740002,33.740002,1209100
2019-06-07,33.840000,34.049999,33.660000,33.680000,33.680000,925100
2019-06-10,33.860001,34.037998,33.560001,33.740002,33.740002,1142800
2019-06-11,33.770000,34.040001,33.650002,33.830002,33.830002,1201800
2019-06-12,33.810001,34.735001,33.799999,34.700001,34.700001,2240300
2019-06-13,34.959999,35.119999,34.599998,34.939999,34.939999,1315400
2019-06-14,34.990002,35.160000,34.560001,34.959999,34.959999,2414700
2019-06-17,35.180000,35.965000,35.040001,35.799999,35.799999,2288000
2019-06-18,36.090000,36.720001,35.709999,35.830002,35.830002,2680900
2019-06-19,35.880001,36.080002,35.349998,35.740002,35.740002,2011500
2019-06-20,36.150002,36.150002,35.310001,35.349998,35.349998,1879700
2019-06-21,35.360001,37.000000,35.040001,35.880001,35.880001,4338300
2019-06-24,35.720001,35.790001,35.389999,35.540001,35.540001,1621000
2019-06-25,35.450001,35.520000,34.900002,35.189999,35.189999,1853700
2019-06-26,35.459999,35.889999,35.160000,35.310001,35.310001,2271900
2019-06-27,35.360001,36.119999,35.060001,35.750000,35.750000,2880900
2019-06-28,35.889999,36.639999,35.669998,36.529999,36.529999,4921100
2019-07-01,36.820000,36.869999,35.715000,35.959999,35.959999,2691300
2019-07-02,35.959999,36.570000,35.959999,36.529999,36.529999,1431200
2019-07-03,36.700001,36.770000,36.310001,36.349998,36.349998,918900
2019-07-05,36.279999,36.770000,36.070000,36.560001,36.560001,1190600
2019-07-08,36.360001,36.935001,36.049999,36.130001,36.130001,910700
2019-07-09,35.980000,36.290001,35.790001,36.009998,36.009998,1661300
2019-07-10,36.110001,36.410000,36.029999,36.139999,36.139999,1177600
2019-07-11,36.130001,36.369999,35.849998,36.310001,36.310001,1206500
2019-07-12,36.320000,37.009998,36.320000,36.959999,36.959999,1582900
2019-07-15,37.119999,37.209999,36.610001,37.040001,37.040001,1344900
2019-07-16,37.080002,37.110001,36.610001,36.689999,36.689999,1613100
2019-07-17,36.619999,36.720001,36.092999,36.169998,36.169998,1892200
2019-07-18,36.099998,36.759998,36.000000,36.610001,36.610001,3015700
2019-07-19,36.709999,36.759998,36.200001,36.450001,36.450001,1934300
2019-07-22,36.470001,36.639999,36.279999,36.320000,36.320000,1557800
2019-07-23,36.349998,36.750000,35.990002,36.509998,36.509998,2003200
2019-07-24,36.459999,37.080002,36.439999,36.889999,36.889999,1233500
2019-07-25,36.910000,37.540001,36.900002,37.430000,37.430000,1411800
2019-07-26,37.369999,38.029999,37.330002,37.490002,37.490002,915600
2019-07-29,37.439999,37.840000,37.340000,37.689999,37.689999,885800
2019-07-30,37.500000,38.060001,37.500000,37.849998,37.849998,1825500
2019-07-31,37.700001,37.700001,36.771999,37.200001,37.200001,1831300
2019-08-01,37.160000,37.450001,36.689999,36.840000,36.840000,1757900
2019-08-02,36.840000,36.849998,36.290001,36.560001,36.560001,1113400
2019-08-05,36.279999,36.480000,35.750000,36.000000,36.000000,2043700
2019-08-06,35.930000,36.509998,35.849998,36.400002,36.400002,1536300
2019-08-07,36.049999,36.930000,35.759998,36.790001,36.790001,1784900
2019-08-08,37.340000,37.340000,34.889999,35.000000,35.000000,3361100
2019-08-09,34.950001,35.560001,34.880001,35.369999,35.369999,1337100
2019-08-12,35.279999,35.279999,34.669998,34.810001,34.810001,1335100
2019-08-13,34.669998,35.529999,34.669998,35.000000,35.000000,1708100
2019-08-14,34.779999,34.779999,33.369999,33.660000,33.660000,1372300
2019-08-15,33.650002,34.029999,32.709999,32.810001,32.810001,2007500
2019-08-16,33.090000,33.290001,32.709999,33.009998,33.009998,1399300
2019-08-19,33.310001,33.900002,33.299999,33.599998,33.599998,1622600
2019-08-20,33.500000,33.820000,33.250000,33.360001,33.360001,1711200
2019-08-21,33.470001,33.509998,32.869999,33.150002,33.150002,1408700
2019-08-22,33.189999,33.340000,32.730000,32.820000,32.820000,1438800
2019-08-23,32.660000,32.720001,31.330000,31.440001,31.440001,1459900
